-1.250000100000000060e-03,0.000000000000000000e+00,-1.250000100000000060e-03,0.000000000000000000e+00
-1.249000099999999927e-03,0.000000000000000000e+00,-1.249000099999999927e-03,0.000000000000000000e+00
-1.248000100000000012e-03,0.000000000000000000e+00,-1.248000100000000012e-03,0.000000000000000000e+00
-1.247000100000000096e-03,0.000000000000000000e+00,-1.247000100000000096e-03,0.000000000000000000e+00
-1.246000099999999963e-03,0.000000000000000000e+00,-1.246000099999999963e-03,0.000000000000000000e+00
-1.245000100000000047e-03,0.000000000000000000e+00,-1.245000100000000047e-03,0.000000000000000000e+00
-1.244000000000000097e-03,0.000000000000000000e+00,-1.244000000000000097e-03,0.000000000000000000e+00
-1.242999999999999964e-03,0.000000000000000000e+00,-1.242999999999999964e-03,1.999999880799999963e-01
-1.242000100000000083e-03,0.000000000000000000e+00,-1.242000100000000083e-03,0.000000000000000000e+00
-1.241000099999999950e-03,0.000000000000000000e+00,-1.241000099999999950e-03,0.000000000000000000e+00
-1.240000100000000034e-03,0.000000000000000000e+00,-1.240000100000000034e-03,0.000000000000000000e+00
-1.239000099999999901e-03,0.000000000000000000e+00,-1.239000099999999901e-03,0.000000000000000000e+00
-1.238000099999999985e-03,0.000000000000000000e+00,-1.238000099999999985e-03,0.000000000000000000e+00
-1.237000100000000069e-03,0.000000000000000000e+00,-1.237000100000000069e-03,0.000000000000000000e+00
-1.236000099999999937e-03,0.000000000000000000e+00,-1.236000099999999937e-03,0.000000000000000000e+00
-1.235000100000000021e-03,0.000000000000000000e+00,-1.235000100000000021e-03,0.000000000000000000e+00
-1.234000100000000105e-03,0.000000000000000000e+00,-1.234000100000000105e-03,0.000000000000000000e+00
-1.233000099999999972e-03,0.000000000000000000e+00,-1.233000099999999972e-03,0.000000000000000000e+00
-1.232000100000000056e-03,0.000000000000000000e+00,-1.232000100000000056e-03,1.999999880799999963e-01
-1.231000099999999924e-03,0.000000000000000000e+00,-1.231000099999999924e-03,0.000000000000000000e+00
-1.230000100000000008e-03,0.000000000000000000e+00,-1.230000100000000008e-03,0.000000000000000000e+00
-1.229000000000000058e-03,0.000000000000000000e+00,-1.229000000000000058e-03,0.000000000000000000e+00
-1.227999999999999925e-03,0.000000000000000000e+00,-1.227999999999999925e-03,0.000000000000000000e+00
-1.227000100000000043e-03,0.000000000000000000e+00,-1.227000100000000043e-03,0.000000000000000000e+00
-1.226000099999999910e-03,0.000000000000000000e+00,-1.226000099999999910e-03,0.000000000000000000e+00
-1.225000099999999995e-03,0.000000000000000000e+00,-1.225000099999999995e-03,0.000000000000000000e+00
-1.224000100000000079e-03,0.000000000000000000e+00,-1.224000100000000079e-03,1.999999880799999963e-01
-1.223000099999999946e-03,0.000000000000000000e+00,-1.223000099999999946e-03,0.000000000000000000e+00
-1.222000100000000030e-03,0.000000000000000000e+00,-1.222000100000000030e-03,0.000000000000000000e+00
-1.221000099999999897e-03,0.000000000000000000e+00,-1.221000099999999897e-03,0.000000000000000000e+00
-1.220000099999999981e-03,0.000000000000000000e+00,-1.220000099999999981e-03,0.000000000000000000e+00
-1.219000100000000066e-03,0.000000000000000000e+00,-1.219000100000000066e-03,0.000000000000000000e+00
-1.218000099999999933e-03,0.000000000000000000e+00,-1.218000099999999933e-03,0.000000000000000000e+00
-1.217000100000000017e-03,0.000000000000000000e+00,-1.217000100000000017e-03,0.000000000000000000e+00
-1.216000100000000101e-03,0.000000000000000000e+00,-1.216000100000000101e-03,0.000000000000000000e+00
-1.215000099999999968e-03,0.000000000000000000e+00,-1.215000099999999968e-03,0.000000000000000000e+00
-1.214000000000000018e-03,0.000000000000000000e+00,-1.214000000000000018e-03,0.000000000000000000e+00
-1.213000000000000102e-03,0.000000000000000000e+00,-1.213000000000000102e-03,0.000000000000000000e+00
-1.211999999999999970e-03,0.000000000000000000e+00,-1.211999999999999970e-03,0.000000000000000000e+00
-1.211000100000000088e-03,0.000000000000000000e+00,-1.211000100000000088e-03,0.000000000000000000e+00
-1.210000099999999955e-03,0.000000000000000000e+00,-1.210000099999999955e-03,0.000000000000000000e+00
-1.209000100000000039e-03,0.000000000000000000e+00,-1.209000100000000039e-03,0.000000000000000000e+00
-1.208000099999999907e-03,0.000000000000000000e+00,-1.208000099999999907e-03,0.000000000000000000e+00
-1.207000099999999991e-03,0.000000000000000000e+00,-1.207000099999999991e-03,0.000000000000000000e+00
-1.206000100000000075e-03,0.000000000000000000e+00,-1.206000100000000075e-03,0.000000000000000000e+00
-1.205000099999999942e-03,0.000000000000000000e+00,-1.205000099999999942e-03,0.000000000000000000e+00
-1.204000100000000026e-03,0.000000000000000000e+00,-1.204000100000000026e-03,0.000000000000000000e+00
-1.203000099999999893e-03,0.000000000000000000e+00,-1.203000099999999893e-03,0.000000000000000000e+00
-1.202000099999999978e-03,0.000000000000000000e+00,-1.202000099999999978e-03,0.000000000000000000e+00
-1.201000100000000062e-03,0.000000000000000000e+00,-1.201000100000000062e-03,0.000000000000000000e+00
-1.200000099999999929e-03,0.000000000000000000e+00,-1.200000099999999929e-03,0.000000000000000000e+00
-1.198999999999999979e-03,0.000000000000000000e+00,-1.198999999999999979e-03,0.000000000000000000e+00
-1.198000000000000063e-03,0.000000000000000000e+00,-1.198000000000000063e-03,0.000000000000000000e+00
-1.196999999999999930e-03,0.000000000000000000e+00,-1.196999999999999930e-03,0.000000000000000000e+00
-1.196000100000000049e-03,0.000000000000000000e+00,-1.196000100000000049e-03,0.000000000000000000e+00
-1.195000099999999916e-03,0.000000000000000000e+00,-1.195000099999999916e-03,0.000000000000000000e+00
-1.194000100000000000e-03,0.000000000000000000e+00,-1.194000100000000000e-03,1.999999880799999963e-01
-1.193000100000000084e-03,0.000000000000000000e+00,-1.193000100000000084e-03,1.999999880799999963e-01
-1.192000099999999951e-03,0.000000000000000000e+00,-1.192000099999999951e-03,0.000000000000000000e+00
-1.191000100000000035e-03,0.000000000000000000e+00,-1.191000100000000035e-03,0.000000000000000000e+00
-1.190000099999999903e-03,0.000000000000000000e+00,-1.190000099999999903e-03,0.000000000000000000e+00
-1.189000099999999987e-03,0.000000000000000000e+00,-1.189000099999999987e-03,0.000000000000000000e+00
-1.188000100000000071e-03,0.000000000000000000e+00,-1.188000100000000071e-03,0.000000000000000000e+00
-1.187000099999999938e-03,0.000000000000000000e+00,-1.187000099999999938e-03,0.000000000000000000e+00
-1.186000100000000022e-03,0.000000000000000000e+00,-1.186000100000000022e-03,0.000000000000000000e+00
-1.185000100000000106e-03,0.000000000000000000e+00,-1.185000100000000106e-03,0.000000000000000000e+00
-1.184000099999999974e-03,0.000000000000000000e+00,-1.184000099999999974e-03,1.999999880799999963e-01
-1.183000000000000024e-03,0.000000000000000000e+00,-1.183000000000000024e-03,0.000000000000000000e+00
-1.182000000000000108e-03,0.000000000000000000e+00,-1.182000000000000108e-03,0.000000000000000000e+00
-1.181000100000000009e-03,0.000000000000000000e+00,-1.181000100000000009e-03,0.000000000000000000e+00
-1.180000100000000093e-03,0.000000000000000000e+00,-1.180000100000000093e-03,0.000000000000000000e+00
-1.179000099999999961e-03,0.000000000000000000e+00,-1.179000099999999961e-03,0.000000000000000000e+00
-1.178000100000000045e-03,0.000000000000000000e+00,-1.178000100000000045e-03,0.000000000000000000e+00
-1.177000099999999912e-03,0.000000000000000000e+00,-1.177000099999999912e-03,0.000000000000000000e+00
-1.176000099999999996e-03,0.000000000000000000e+00,-1.176000099999999996e-03,0.000000000000000000e+00
-1.175000100000000080e-03,0.000000000000000000e+00,-1.175000100000000080e-03,0.000000000000000000e+00
-1.174000099999999948e-03,0.000000000000000000e+00,-1.174000099999999948e-03,1.999999880799999963e-01
-1.173000100000000032e-03,0.000000000000000000e+00,-1.173000100000000032e-03,0.000000000000000000e+00
-1.172000099999999899e-03,0.000000000000000000e+00,-1.172000099999999899e-03,0.000000000000000000e+00
-1.171000099999999983e-03,0.000000000000000000e+00,-1.171000099999999983e-03,0.000000000000000000e+00
-1.170000100000000067e-03,0.000000000000000000e+00,-1.170000100000000067e-03,0.000000000000000000e+00
-1.169000099999999934e-03,0.000000000000000000e+00,-1.169000099999999934e-03,0.000000000000000000e+00
-1.167999999999999984e-03,0.000000000000000000e+00,-1.167999999999999984e-03,0.000000000000000000e+00
-1.167000000000000069e-03,0.000000000000000000e+00,-1.167000000000000069e-03,0.000000000000000000e+00
-1.165999999999999936e-03,0.000000000000000000e+00,-1.165999999999999936e-03,0.000000000000000000e+00
-1.165000100000000054e-03,0.000000000000000000e+00,-1.165000100000000054e-03,0.000000000000000000e+00
-1.164000099999999921e-03,0.000000000000000000e+00,-1.164000099999999921e-03,0.000000000000000000e+00
-1.163000100000000005e-03,0.000000000000000000e+00,-1.163000100000000005e-03,0.000000000000000000e+00
-1.162000100000000090e-03,0.000000000000000000e+00,-1.162000100000000090e-03,0.000000000000000000e+00
-1.161000099999999957e-03,0.000000000000000000e+00,-1.161000099999999957e-03,0.000000000000000000e+00
-1.160000100000000041e-03,0.000000000000000000e+00,-1.160000100000000041e-03,0.000000000000000000e+00
-1.159000099999999908e-03,0.000000000000000000e+00,-1.159000099999999908e-03,0.000000000000000000e+00
-1.158000099999999992e-03,0.000000000000000000e+00,-1.158000099999999992e-03,0.000000000000000000e+00
-1.157000100000000076e-03,0.000000000000000000e+00,-1.157000100000000076e-03,0.000000000000000000e+00
-1.156000099999999944e-03,0.000000000000000000e+00,-1.156000099999999944e-03,0.000000000000000000e+00
-1.155000100000000028e-03,0.000000000000000000e+00,-1.155000100000000028e-03,0.000000000000000000e+00
-1.154000099999999895e-03,0.000000000000000000e+00,-1.154000099999999895e-03,1.999999880799999963e-01
-1.152999999999999945e-03,0.000000000000000000e+00,-1.152999999999999945e-03,0.000000000000000000e+00
-1.152000000000000029e-03,0.000000000000000000e+00,-1.152000000000000029e-03,1.999999880799999963e-01
-1.150999999999999896e-03,0.000000000000000000e+00,-1.150999999999999896e-03,0.000000000000000000e+00
-1.150000100000000015e-03,0.000000000000000000e+00,-1.150000100000000015e-03,0.000000000000000000e+00
-1.149000100000000099e-03,0.000000000000000000e+00,-1.149000100000000099e-03,0.000000000000000000e+00
-1.148000099999999966e-03,0.000000000000000000e+00,-1.148000099999999966e-03,0.000000000000000000e+00
-1.147000100000000050e-03,0.000000000000000000e+00,-1.147000100000000050e-03,0.000000000000000000e+00
