,,,-1.5420002E-3,0.0,,,,,-1.5420002E-3,0.0,
,,,-1.5400002E-3,0.0,,,,,-1.5400002E-3,0.0,
,,,-1.5380002E-3,79.999998212E-3,,,,,-1.5380002E-3,79.999998212E-3,
,,,-1.5360002E-3,0.0,,,,,-1.5360002E-3,0.0,
,,,-1.5340002E-3,0.0,,,,,-1.5340002E-3,79.999998212E-3,
,,,-1.5320001E-3,79.999998212E-3,,,,,-1.5320001E-3,0.0,
,,,-1.5300001E-3,0.0,,,,,-1.5300001E-3,79.999998212E-3,
,,,-1.5280001E-3,0.0,,,,,-1.5280001E-3,79.999998212E-3,
,,,-1.5260002E-3,0.0,,,,,-1.5260002E-3,79.999998212E-3,
,,,-1.5240002E-3,0.0,,,,,-1.5240002E-3,0.0,
,,,-1.5220002E-3,79.999998212E-3,,,,,-1.5220002E-3,79.999998212E-3,
,,,-1.5200002E-3,0.0,,,,,-1.5200002E-3,79.999998212E-3,
,,,-1.5180002E-3,0.0,,,,,-1.5180002E-3,79.999998212E-3,
,,,-1.5160001E-3,0.0,,,,,-1.5160001E-3,79.999998212E-3,
,,,-1.5140001E-3,0.0,,,,,-1.5140001E-3,79.999998212E-3,
,,,-1.5120001E-3,0.0,,,,,-1.5120001E-3,79.999998212E-3,
,,,-1.5100002E-3,0.0,,,,,-1.5100002E-3,79.999998212E-3,
,,,-1.5080002E-3,0.0,,,,,-1.5080002E-3,0.0,
,,,-1.5060002E-3,0.0,,,,,-1.5060002E-3,79.999998212E-3,
,,,-1.5040002E-3,79.999998212E-3,,,,,-1.5040002E-3,0.0,
,,,-1.5020001E-3,0.0,,,,,-1.5020001E-3,79.999998212E-3,
,,,-1.5000001E-3,0.0,,,,,-1.5000001E-3,79.999998212E-3,
,,,-1.4980001E-3,79.999998212E-3,,,,,-1.4980001E-3,0.0,
,,,-1.4960002E-3,0.0,,,,,-1.4960002E-3,0.0,
,,,-1.4940002E-3,0.0,,,,,-1.4940002E-3,0.0,
,,,-1.4920002E-3,0.0,,,,,-1.4920002E-3,79.999998212E-3,
,,,-1.4900002E-3,0.0,,,,,-1.4900002E-3,0.0,
,,,-1.4880002E-3,0.0,,,,,-1.4880002E-3,0.0,
,,,-1.4860001E-3,0.0,,,,,-1.4860001E-3,79.999998212E-3,
,,,-1.4840001E-3,0.0,,,,,-1.4840001E-3,0.0,
,,,-1.4820001E-3,79.999998212E-3,,,,,-1.4820001E-3,79.999998212E-3,
,,,-1.4800002E-3,0.0,,,,,-1.4800002E-3,79.999998212E-3,
,,,-1.4780002E-3,0.0,,,,,-1.4780002E-3,0.0,
,,,-1.4760002E-3,79.999998212E-3,,,,,-1.4760002E-3,79.999998212E-3,
,,,-1.4740002E-3,79.999998212E-3,,,,,-1.4740002E-3,0.0,
,,,-1.4720001E-3,0.0,,,,,-1.4720001E-3,0.0,
,,,-1.4700001E-3,0.0,,,,,-1.4700001E-3,79.999998212E-3,
,,,-1.4680001E-3,0.0,,,,,-1.4680001E-3,79.999998212E-3,
,,,-1.4660001E-3,0.0,,,,,-1.4660001E-3,0.0,
,,,-1.4640002E-3,0.0,,,,,-1.4640002E-3,0.0,
,,,-1.4620002E-3,0.0,,,,,-1.4620002E-3,0.0,
,,,-1.4600002E-3,0.0,,,,,-1.4600002E-3,79.999998212E-3,
,,,-1.4580002E-3,0.0,,,,,-1.4580002E-3,0.0,
,,,-1.4560001E-3,0.0,,,,,-1.4560001E-3,79.999998212E-3,
,,,-1.4540001E-3,79.999998212E-3,,,,,-1.4540001E-3,79.999998212E-3,
,,,-1.4520001E-3,0.0,,,,,-1.4520001E-3,79.999998212E-3,
,,,-1.4500002E-3,0.0,,,,,-1.4500002E-3,79.999998212E-3,
,,,-1.4480002E-3,0.0,,,,,-1.4480002E-3,79.999998212E-3,
,,,-1.4460002E-3,0.0,,,,,-1.4460002E-3,79.999998212E-3,
,,,-1.4440002E-3,0.0,,,,,-1.4440002E-3,79.999998212E-3,
,,,-1.4420002E-3,0.0,,,,,-1.4420002E-3,0.0,
,,,-1.4400001E-3,0.0,,,,,-1.4400001E-3,0.0,
,,,-1.4380001E-3,79.999998212E-3,,,,,-1.4380001E-3,79.999998212E-3,
,,,-1.4360001E-3,0.0,,,,,-1.4360001E-3,79.999998212E-3,
,,,-1.4340002E-3,79.999998212E-3,,,,,-1.4340002E-3,0.0,
,,,-1.4320002E-3,0.0,,,,,-1.4320002E-3,0.0,
,,,-1.4300002E-3,0.0,,,,,-1.4300002E-3,79.999998212E-3,
,,,-1.4280002E-3,0.0,,,,,-1.4280002E-3,79.999998212E-3,
,,,-1.4260001E-3,0.0,,,,,-1.4260001E-3,79.999998212E-3,
,,,-1.4240001E-3,0.0,,,,,-1.4240001E-3,79.999998212E-3,
,,,-1.4220001E-3,0.0,,,,,-1.4220001E-3,79.999998212E-3,
,,,-1.4200001E-3,79.999998212E-3,,,,,-1.4200001E-3,79.999998212E-3,
,,,-1.4180002E-3,-79.999998212E-3,,,,,-1.4180002E-3,79.999998212E-3,
